hex_Res7,total_sales,med_price,med_price_sf,current_pop,pop_change,median_income
8744c1391ffffff,16,320000,170.8953728,6270,0.14,62995
8744c1392ffffff,39,395000,199.9436937,6072,0.04,84538
8744c1393ffffff,22,345000,195.086914,10213,0.35,63866
8744c1394ffffff,11,408000,165.9554291,5266,0.71,91941
8744c1395ffffff,12,428000,169.5194179,7459,-0.29,56126
8744c1396ffffff,14,436000,165.4159276,4726,0.01,105891
8744c1398ffffff,4,443000,201.7613456,4245,4.81,62430
8744c1399ffffff,27,440000,231.6482359,4982,1.03,73533
8744c139affffff,3,500000,223.1146809,1802,5.73,63480
8744c139bffffff,24,712284.5,221.126605,3508,1.03,117843
8744c139cffffff,8,294000,188.3154139,6860,0.3,49630
8744c139dffffff,30,360000,206.3008872,12347,0.41,60418
8744c139effffff,28,349445,201.1784512,13283,0.71,60327
8744c13a0ffffff,16,432475,219.8796296,6392,0.58,70020
8744c13a1ffffff,40,237000,178.7243496,12470,-0.09,66024
8744c13a2ffffff,27,423775,186.6854526,8304,-0.19,83013
8744c13a3ffffff,22,322500,188.7494301,10795,-0.21,59695
8744c13a4ffffff,7,332000,246.6216216,3172,-0.43,79349
8744c13a5ffffff,31,486445,215.1260504,4204,-0.4,149087
8744c13a6ffffff,8,471500,193.2988599,2044,0,100257
8744c13a8ffffff,5,333000,223.3115468,3716,0.19,46345
8744c13a9ffffff,16,248700,196.2387572,4433,-0.05,52742
8744c13aaffffff,16,326300,211.905487,9716,-0.31,64696
8744c13abffffff,17,750000,223.5469449,4604,1.11,151460
8744c13acffffff,10,226250,170.7502593,11979,-0.45,49701
8744c13adffffff,7,362000,208.5253456,4668,-0.16,61697
8744c13aeffffff,3,367000,160.5504587,4288,-0.59,43633
8744c13b0ffffff,15,435500,174.8063584,4293,1.19,104584
8744c13b1ffffff,11,402500,181.9620253,3356,1.43,84155
8744c13b2ffffff,19,460000,178.9285714,5433,0.06,127286
8744c13b3ffffff,12,367500,153.220829,3587,1.12,73944
8744c13b4ffffff,18,450000,175.4407405,2988,-0.25,119338
8744c13b5ffffff,17,342000,171.6141002,3664,-0.47,84400
8744c13b6ffffff,15,380000,174.9133381,5059,-0.38,118379
8744c1408ffffff,3,689000,251.7354768,,,
8744c140affffff,2,807450,216.711941,,,
8744c1428ffffff,3,270000,176.1252446,,,
8744c1429ffffff,3,275000,117.3805601,,,
8744c1440ffffff,2,523500,236.927937,281,4.67,109208
8744c1441ffffff,3,314900,200.8290816,211,2.35,100000
8744c1442ffffff,2,730000,161.7254371,224,4.19,83906
8744c1443ffffff,3,225000,228.4627868,252,4.7,111015
8744c1448ffffff,2,325000,196.5892539,851,2.35,109430
8744c1449ffffff,9,380000,207.7638054,1471,2.32,107948
8744c144bffffff,2,342250,187.557407,142,2.67,100000
8744c144cffffff,2,520000,208.272229,850,2.49,105875
8744c144dffffff,4,592500,177.8908308,509,2.33,107429
8744c144effffff,1,430000,155.4029635,525,2.53,105582
8744c1455ffffff,1,872777,581.0765646,195,2.9,86334
8744c1456ffffff,1,710000,258.1818182,,,
8744c1458ffffff,11,265000,221.2990937,2836,1.7,43883
8744c1459ffffff,13,420000,198.910469,2868,1.62,44118
8744c145affffff,13,109500,76.08695652,1961,1.64,40075
8744c145bffffff,20,242200,182.5393976,3075,1.05,41811
8744c145dffffff,10,332500,185.8381263,2312,2.16,80260
8744c1460ffffff,1,355000,255.7636888,,,
8744c1461ffffff,4,631415,204.4505582,,,
8744c1463ffffff,2,378000,70.03891051,,,
8744c1468ffffff,1,371000,158.1415175,140,2.96,100000
8744c1469ffffff,4,380990,158.1471257,233,2.76,100000
8744c146affffff,1,1200000,253.5389816,133,2.43,108108
8744c146bffffff,1,605000,221.6117216,838,2.15,100332
8744c146cffffff,3,540000,218.8112345,417,2.98,96917
8744c146dffffff,4,444900,211.7605316,229,2.96,102267
8744c146effffff,1,525000,210,230,2,72495
8744c1470ffffff,1,289900,200.6228374,,,
8744c1472ffffff,3,309000,208.4086171,,,
8744c1474ffffff,25,360000,164.1580444,,,
8744c1475ffffff,3,399000,191.4587332,,,
8744c149bffffff,1,470000,309.2105263,64,1.52,128169
8744c14c0ffffff,2,430500,214.0193418,362,1.97,101558
8744c14c1ffffff,1,325000,225.537821,221,2,100614
8744c14c3ffffff,2,548250,192.0094158,198,2.04,105793
8744c14c4ffffff,1,205000,137.0320856,147,1.96,100000
8744c14c5ffffff,2,529000,211.9802678,99,1.94,100000
8744c14c9ffffff,1,520000,,282,3.07,60416
8744c14daffffff,1,288500,157.1350763,81,2.13,108668
8744c14dbffffff,5,766428,230.8465608,721,1.24,117065
8744c14deffffff,2,522500,190.244709,190,1.83,101413
8744c14e3ffffff,1,684000,320.8255159,101,1.91,86098
8744c14e8ffffff,3,435000,196.3882619,444,2.45,87989
8744c14e9ffffff,2,307500,199.7420398,1092,2.66,86631
8744c14eaffffff,3,449000,191.0007615,156,1.85,100000
8744c14ebffffff,2,334000,196.390607,690,1.95,102163
8744c14ecffffff,1,630000,248.9134729,63,1.24,76380
8744c14eeffffff,1,515000,151.4705882,182,1.9,91283
8744c155bffffff,1,330000,173.7756714,,,
8744c1600ffffff,5,345000,211.6875373,2033,1.13,83435
8744c1601ffffff,13,315000,174.6920493,2582,2.03,75953
8744c1602ffffff,1,240000,206.5404475,537,1.09,77580
8744c1603ffffff,8,389359.5,205.4165967,2111,1.32,69685
8744c1604ffffff,3,914000,145.675568,256,-0.31,105875
8744c1606ffffff,1,325000,254.9019608,420,0.98,84647
8744c1608ffffff,8,357500,208.3333333,1823,3.6,111270
8744c1609ffffff,13,467000,180.7228916,1674,3.18,119709
8744c160affffff,5,349900,266.1042945,1148,1.17,73025
8744c160bffffff,7,960000,239.9998,1893,3.87,134444
8744c160cffffff,8,389000,178.4033869,626,2.89,89950
8744c160dffffff,6,490000,138.1718797,2189,1.8,120374
8744c160effffff,9,339900,204.9174023,1353,1.1,55843
8744c1610ffffff,1,340000,162.2137405,308,1.76,82077
8744c1611ffffff,1,345000,236.9505495,349,0.85,74169
8744c1612ffffff,6,242750,223.8908179,1941,1.46,54339
8744c1613ffffff,7,342000,179.1936287,1821,2.29,79136
8744c1614ffffff,2,324000,197.9594682,1230,2.28,81133
8744c1615ffffff,3,389900,190.195122,1280,3,66197
8744c1616ffffff,7,261000,126.7605634,1521,2.07,80284
8744c1618ffffff,4,490000,226.9643045,857,1.12,117239
8744c1619ffffff,4,338500,236.1504425,630,1.03,97680
8744c161affffff,3,420000,214.4607843,593,2.16,102546
8744c161bffffff,3,460000,187.525479,952,1.09,100651
8744c161cffffff,6,290000,173.1028936,1326,0.79,74825
8744c161dffffff,5,420000,147.3782191,743,0.92,72135
8744c161effffff,9,347000,225.0996016,1188,0.71,61763
8744c1620ffffff,2,800000,173.6810302,862,1.05,108857
8744c1621ffffff,10,507500,168.0887014,3488,1.03,99849
8744c1622ffffff,6,428950,191.5208614,655,1.34,107940
8744c1623ffffff,8,378250,190.8930067,547,0.22,104445
8744c1624ffffff,6,567500,159.5475955,3208,2.98,96589
8744c1625ffffff,5,550000,202.3901311,1244,7.59,100000
8744c1626ffffff,8,467000,164.7585289,908,2.41,126703
8744c1628ffffff,23,419990,176.0519366,3130,1.28,82285
8744c1629ffffff,9,435000,172.8952147,2471,-0.09,130592
8744c162affffff,5,369419,183.8509293,244,1.82,113904
8744c162bffffff,20,458625,177.6879914,3960,2.05,136437
8744c162cffffff,25,388000,201.5151515,1685,1.1,105656
8744c162dffffff,8,403000,190.2985075,2066,0.18,92479
8744c162effffff,7,336500,176.6128364,2422,0.64,80784
8744c1630ffffff,27,400000,167.4112944,3328,2.53,91848
8744c1631ffffff,4,663550,162.0027069,1084,-0.35,108260
8744c1632ffffff,21,365990,182.9035482,2798,1.44,78542
8744c1633ffffff,4,342500,178.6397339,1756,3.26,98868
8744c1635ffffff,16,450750,167.4796925,3065,1.62,91088
8744c1636ffffff,5,370000,195.7287374,1790,2.14,66822
8744c1640ffffff,25,525000,184.5188285,4466,1.86,145461
8744c1641ffffff,16,379000,207.4676127,3048,1.84,98285
8744c1642ffffff,3,490000,204.1666667,2140,1.77,161279
8744c1643ffffff,21,565000,183.9237057,4147,0.87,56896
8744c1644ffffff,32,414990,189.2109538,4640,2.29,73564
8744c1645ffffff,10,511000,191.6347078,3736,-0.03,116594
8744c1646ffffff,31,454900,203.5450846,3432,0.84,94852
8744c1648ffffff,5,700000,255.7077626,558,0.53,105554
8744c1649ffffff,2,510750,264.9706155,145,0.55,115780
8744c164affffff,14,422995,204.606834,1900,1.3,148734
8744c164bffffff,9,665000,181.0869565,561,1.49,134515
8744c164cffffff,5,649900,294.0060698,1033,1.67,100217
8744c164dffffff,11,495000,208.3169363,2515,1.39,112602
8744c164effffff,7,375000,246.7883705,3106,1,48775
8744c1650ffffff,11,560000,190.6158358,2191,1.19,150468
8744c1651ffffff,11,499900,183.6601307,2649,0.69,112547
8744c1652ffffff,11,547768,266.6666667,3309,1.41,129258
8744c1653ffffff,20,547500,176.0906807,3170,0.01,138010
8744c1654ffffff,15,437000,213.7002342,1788,1.49,139470
8744c1655ffffff,16,405000,183.1135963,4961,1.39,94082
8744c1656ffffff,13,500000,180.8035714,5007,1.71,136577
8744c1658ffffff,17,525000,252.5505102,2547,0.77,94966
8744c1659ffffff,9,457500,201.5775635,2168,0.95,113013
8744c165affffff,21,456900,207.1105919,3428,0.76,130040
8744c165bffffff,6,382750,151.2596201,957,0.96,101720
8744c165cffffff,3,485000,200.9946125,436,1.51,138290
8744c165dffffff,7,345000,207.3317308,1041,-0.12,103828
8744c165effffff,19,499900,199.5884774,2911,-0.74,134652
8744c1660ffffff,8,368500,184.9199583,6150,5.51,85392
8744c1661ffffff,3,525000,167.2507168,3165,1.63,70156
8744c1662ffffff,2,443500,197.8588884,2425,2.19,89211
8744c1663ffffff,12,342500,178.5711057,3805,2.75,92339
8744c1664ffffff,27,375000,183.8747401,5547,2.93,80269
8744c1665ffffff,10,397500,195.4233025,4255,-0.02,89156
8744c1666ffffff,9,389900,182.9268293,3110,3.94,98661
8744c1668ffffff,11,435000,208.1406105,2517,2.87,74838
8744c1669ffffff,9,540000,199.163816,3952,6.38,102891
8744c166affffff,14,817500,233.0602579,3712,2.41,78050
8744c166bffffff,10,517375,248.756164,2789,1.42,86354
8744c166cffffff,26,438000,199.9192146,5789,2.97,107332
8744c166dffffff,30,387000,213.4293406,5912,2.96,101804
8744c166effffff,1,790000,195.7383548,2407,0.86,48076
8744c1670ffffff,28,532500,187.1468927,7232,1.14,102782
8744c1671ffffff,12,430750,171.6678489,2714,1.4,102164
8744c1672ffffff,21,590000,192.3076923,4518,0,151235
8744c1673ffffff,12,429250,187.065572,3969,0.97,124310
8744c1674ffffff,20,415250,174.817235,4102,0.35,120429
8744c1675ffffff,11,425000,182.8451883,4577,0.37,98519
8744c1676ffffff,19,455000,170.8333333,5698,1.32,119351
8744c1680ffffff,1,355000,229.1801162,414,1.5,56028
8744c1681ffffff,3,385000,195.035461,550,0.96,76209
8744c1682ffffff,7,340000,212.9032258,1120,2.22,78785
8744c1683ffffff,3,360000,161.0738255,630,1.51,55698
8744c1684ffffff,1,170800,18.14319099,352,1.86,68709
8744c1685ffffff,6,370500,191.0268554,1417,1.14,74696
8744c1686ffffff,7,317400,224.1525424,896,1.24,77872
8744c1688ffffff,15,646000,214.3793027,2277,3.49,136622
8744c1689ffffff,26,531055,200.2870029,2302,3.37,134308
8744c168affffff,3,445000,258.2364341,876,2.66,90932
8744c168bffffff,12,510000,175.365921,1354,3.17,99476
8744c168cffffff,2,585450,634.457035,598,2.36,104742
8744c168dffffff,5,713000,208.4795322,512,3.29,118031
8744c168effffff,4,398950,211.8693574,364,2.81,104330
8744c1690ffffff,2,354900,179.2433034,489,1.47,79705
8744c1691ffffff,6,411400,178.3724978,661,2.26,78982
8744c1693ffffff,4,367500,178.7268391,587,2.31,79086
8744c1695ffffff,1,349900,258.2287823,584,1.04,79545
8744c1696ffffff,4,338000,204.1340956,688,2.25,85855
8744c1698ffffff,5,410000,186.3782789,1001,3.27,107256
8744c1699ffffff,2,540000,216.9947503,472,2.07,88819
8744c169bffffff,13,368000,163.5909091,1780,2.89,97429
8744c169dffffff,1,385000,195.4314721,299,3.14,106772
8744c16a0ffffff,6,258000,113.3165345,1790,0.94,58247
8744c16a1ffffff,26,297500,197.1886152,4562,0.94,46689
8744c16a3ffffff,17,400000,166.6222222,2534,1.98,93785
8744c16a4ffffff,9,414900,196.0170697,256,1,96538
8744c16a5ffffff,3,359990,177.2476613,947,0.91,81503
8744c16a6ffffff,2,335900,198.3090278,287,1.75,83230
8744c16a8ffffff,4,452450,163.3239599,1317,1.6,80422
8744c16a9ffffff,2,483000,149.7394972,864,2.17,100941
8744c16abffffff,2,216500,139.9951222,456,2.42,107218
8744c16acffffff,24,282450,205.2493323,3573,1.58,55885
8744c16adffffff,4,336000,210.3702472,1680,2.24,99458
8744c16aeffffff,28,331500,198.5387548,2628,1.16,55676
8744c16b0ffffff,3,335000,217.2256098,584,2.07,102455
8744c16b1ffffff,6,333375,174.2078545,914,1.92,71773
8744c16b2ffffff,6,357400,164.940239,1043,1.23,56272
8744c16b4ffffff,6,475000,173.2105111,738,2.08,103441
8744c16b5ffffff,3,360000,167.2862454,420,1.92,73043
8744c16c0ffffff,11,470000,135.5781039,1119,4.02,120437
8744c16c1ffffff,1,328000,177.0102536,841,1.16,96156
8744c16c2ffffff,4,374725,264.1823111,769,2.83,84457
8744c16c3ffffff,7,379900,200.1177163,896,2.06,96451
8744c16c4ffffff,19,434000,158.5919758,1641,3.76,109454
8744c16c5ffffff,13,465000,177.7522936,2125,4.07,129095
8744c16c6ffffff,1,2050000,289.7526502,1016,2.26,81579
8744c16c8ffffff,7,455000,189.1551072,1370,1,105134
8744c16c9ffffff,9,380000,171.3660671,1892,0.42,104640
8744c16caffffff,4,314000,139.4666385,873,-0.6,58996
8744c16cbffffff,3,437800,152.4373259,984,-0.37,76038
8744c16ccffffff,9,481970,178.5678571,628,1.48,97860
8744c16cdffffff,9,400000,158.2969432,1813,0.75,108204
8744c16ceffffff,8,654500,198.6955559,794,1.32,101395
8744c16d0ffffff,2,725500,233.6553945,566,2.52,81496
8744c16d2ffffff,7,377000,187.1794872,1122,3.32,92973
8744c16d4ffffff,9,650000,216.738913,320,3.28,98393
8744c16d5ffffff,7,315000,196.2365591,801,1.78,76601
8744c16d6ffffff,6,410000,195.1581028,1278,3.3,104929
8744c16d8ffffff,1,457575,,166,1.18,85540
8744c16daffffff,1,190000,76.36655949,473,3.32,87564
8744c16dbffffff,1,695000,202.7421237,188,-0.76,76185
8744c16dcffffff,8,435070.5,176.083055,733,3.63,95840
8744c16ddffffff,2,405000,204.1148134,645,-0.79,53004
8744c16e0ffffff,2,685000,179.7603808,1010,3.09,97666
8744c16e1ffffff,27,1299800,224.1935484,2241,1.86,139300
8744c16e2ffffff,2,372500,299.9194847,371,2.9,98645
8744c16e3ffffff,22,457990,170.0554543,3719,4.74,126800
8744c16e4ffffff,3,465628,143.5351418,819,1.22,82836
8744c16e5ffffff,20,568700,171.1623113,2288,2.14,142959
8744c16e6ffffff,7,769555,145.2056462,1237,1.88,90367
8744c16e8ffffff,11,450000,265.7200811,2255,2.67,113477
8744c16e9ffffff,12,432990,178.5714286,849,0.35,98336
8744c16ebffffff,1,254000,176.3888889,861,-0.87,85515
8744c16ecffffff,17,579000,223.6084453,4158,1.5,127033
8744c16edffffff,20,590000,183.4362037,1195,3.05,137760
8744c16eeffffff,18,460000,177.3778104,3076,1.22,108321
8744c16f0ffffff,44,484299.5,197.2230854,4357,4.53,99187
8744c16f1ffffff,9,419500,177.826087,1151,4.78,100424
8744c16f3ffffff,44,454990,176.6004415,2023,3.29,92468
8744c16f4ffffff,3,395000,187.65555,497,2.16,101119
8744c16f5ffffff,2,632500,266.6279981,521,4.49,100000
8744c16f6ffffff,21,461010,180.239521,62,3.6,90450
8744c1700ffffff,7,480000,186.8846154,1430,2.95,80444
8744c1701ffffff,14,452500,154.2743076,3305,1.92,115316
8744c1702ffffff,5,349900,150.132714,1542,2.15,91561
8744c1703ffffff,4,415500,160.8267506,1159,2.42,99440
8744c1704ffffff,17,450000,169.1004673,3431,2.33,90654
8744c1705ffffff,17,345000,164.0480591,4447,2.31,71319
8744c1706ffffff,1,499000,160.9677419,548,1.8,80122
8744c1708ffffff,9,425000,141.5151515,1533,0.93,123487
8744c1709ffffff,10,377500,155.9339234,1936,0.57,107102
8744c170affffff,9,389900,204.9180328,1568,0.65,90068
8744c170bffffff,9,414000,129.2212267,1496,-0.07,110153
8744c170cffffff,17,551000,179.9193018,1432,1.17,128499
8744c170dffffff,14,470000,173.8441183,3244,0.94,107618
8744c170effffff,11,400000,172.5820763,4614,1.63,92492
8744c1710ffffff,3,505000,165.4118184,675,1.72,108088
8744c1711ffffff,10,545302,208.3432331,890,1.99,99069
8744c1712ffffff,5,470000,167.3076923,179,3.34,71908
8744c1713ffffff,3,539000,194.6308725,380,3.21,104907
8744c1714ffffff,3,382900,240.089468,593,1.66,75993
8744c1715ffffff,1,510000,155.9633028,934,1.6,104729
8744c1716ffffff,5,325000,199.1421569,1715,2.61,99137
8744c1718ffffff,3,454900,181.425486,727,2.41,121323
8744c171bffffff,6,483000,167.5401889,985,2.55,120757
8744c171cffffff,5,361000,200,807,2.41,110594
8744c171dffffff,5,369000,132.6412918,915,2.28,121461
8744c171effffff,8,392250,187.4697813,1546,2.75,115959
8744c1720ffffff,5,360000,209.7902098,711,1.4,151051
8744c1721ffffff,7,350000,200.1862197,1644,1.33,122279
8744c1722ffffff,5,350000,163.0181649,1024,1.57,115859
8744c1723ffffff,10,403500,206.3953488,1566,1.7,101140
8744c1724ffffff,4,652250,145.7309766,553,1.54,133612
8744c1725ffffff,4,621500,167.6936122,668,1.76,130276
8744c1726ffffff,2,496200,180.0435414,610,1.34,117572
8744c1728ffffff,16,365000,176.687477,2946,1.82,74580
8744c1729ffffff,11,411600,151.719086,3608,3.78,82371
8744c172affffff,15,555000,174.909228,3673,3.39,82390
8744c172bffffff,32,420000,178.7016477,6922,2.87,97591
8744c172cffffff,8,345750,173.7901094,2286,-0.28,107026
8744c172dffffff,29,409900,186.7736692,4152,1.66,84472
8744c172effffff,10,384792,205.0065983,2057,0.65,84554
8744c1730ffffff,5,375000,212.4833997,1006,1.41,84262
8744c1731ffffff,6,376000,203.2175282,803,1.29,76609
8744c1732ffffff,4,617788,225.3481807,695,2.02,103759
8744c1733ffffff,6,597000,152.6168981,1312,1.55,75962
8744c1734ffffff,4,417500,221.8856759,214,1.45,88211
8744c1735ffffff,4,515000,174.9471045,915,1.4,106678
8744c1736ffffff,7,340000,196.0281549,1145,1.43,85335
8744c1740ffffff,13,360000,200.9186119,4226,0.9,64843
8744c1741ffffff,8,304450,220.470381,4420,0.85,49447
8744c1742ffffff,30,316000,191.5603259,6851,0.23,66202
8744c1743ffffff,6,107000,107.9855114,3834,3.05,59834
8744c1744ffffff,15,319000,187.2743682,7843,1.06,78646
8744c1745ffffff,10,407000,156.3111406,5390,0.45,83638
8744c1746ffffff,16,352450,178.0068228,4988,1.14,49401
8744c1748ffffff,28,450000,181.845794,5817,0.09,97533
8744c1749ffffff,14,472500,179.872706,4188,0.94,91137
8744c174affffff,29,410000,174.1385698,5215,0.27,128347
8744c174bffffff,26,422500,161.0958762,5449,0.11,117828
8744c174cffffff,28,399700,172.7733889,8159,-0.17,97434
8744c174dffffff,29,385000,173.9130435,6768,-0.53,108742
8744c174effffff,18,402500,180.5693178,5788,-0.25,103508
8744c1750ffffff,6,525000,119.7849917,2270,0.76,117362
8744c1751ffffff,28,377447.5,167.7435631,6666,0.49,85437
8744c1752ffffff,17,430000,165.7000829,4925,3.26,124852
8744c1753ffffff,19,349000,175.2677702,4289,1.14,100562
8744c1754ffffff,11,438000,164.6515855,4458,0.07,100541
8744c1755ffffff,25,382000,179.9424184,6708,0.15,97921
8744c1756ffffff,17,420000,158.3710407,4191,0.12,97135
8744c1758ffffff,18,440750,158.6628721,2204,1.1,108200
8744c1759ffffff,12,409500,198.4528018,4657,1.78,119196
8744c175affffff,17,425000,174.1071429,4887,1.21,125727
8744c175bffffff,22,517500,177.0425074,3426,0.34,116858
8744c175cffffff,1,365000,151.9567027,1005,-0.26,72579
8744c175dffffff,11,435000,193.9953811,5426,0.94,90460
8744c175effffff,3,400000,164.541341,516,0.46,98782
8744c1760ffffff,29,438000,173.5441573,6642,-0.04,129450
8744c1761ffffff,37,362000,177.3080242,9175,0.22,75952
8744c1762ffffff,10,487500,150.0465011,4937,0.46,122569
8744c1763ffffff,14,410000,167.7926463,5685,3.08,106509
8744c1764ffffff,22,669900,173.8146353,5663,-0.19,129715
8744c1765ffffff,19,332000,149.311867,4337,0.27,118772
8744c1766ffffff,21,399000,177.6649746,3736,0.28,115207
8744c1768ffffff,8,362500,186.3211319,5898,0.26,81189
8744c1769ffffff,8,442500,161.530398,7307,1.42,75292
8744c176affffff,5,330000,189.8734177,4302,-0.23,65982
8744c176bffffff,34,548000,160.9512292,4988,0.78,111563
8744c176cffffff,24,366000,185.2651202,7082,-0.38,85454
8744c176dffffff,20,354500,194.2916094,12590,0.62,68659
8744c176effffff,16,321000,186.3855929,5782,-0.26,83574
8744c1770ffffff,10,405325,205.0772043,4843,2.82,111907
8744c1771ffffff,28,396665,178.4603891,6285,0.16,90599
8744c1772ffffff,31,476980,180.8854832,3047,1.44,121715
8744c1773ffffff,13,355000,184.8013817,5378,1.41,98642
8744c1774ffffff,13,398000,144.7327834,3706,1.58,114614
8744c1775ffffff,16,381350,168.0573066,4452,1.79,106247
8744c1776ffffff,32,460000,166.015625,4818,2.16,106948
8744c1780ffffff,3,200000,129.9545159,802,3.18,97202
8744c1782ffffff,6,537450,217.6436791,278,1.47,123339
8744c1783ffffff,1,255000,123.3075435,385,1.9,120619
8744c1784ffffff,1,319000,185.2497096,499,1.97,100000
8744c1788ffffff,5,280000,161.637931,921,3.65,57135
8744c1789ffffff,11,299990,174.1046832,1273,7.34,58551
8744c178affffff,2,280000,186.1196994,614,0.83,55169
8744c178bffffff,4,465000,177.9188394,783,2.34,58814
8744c178cffffff,1,369900,195.3009504,1039,1.91,55104
8744c178dffffff,13,355000,192.4882629,2227,1.55,64528
8744c178effffff,1,315000,234.0267459,569,0.9,66792
8744c1790ffffff,1,1300000,282.6086957,89,1.74,107987
8744c1794ffffff,3,406000,240.0384061,474,3.06,60529
8744c1795ffffff,1,699000,210.6690778,270,1.99,96243
